order_id,customer_id,product_id,origin_warehouse_id,destination_warehouse_id,order_date,quantity_units,priority,promised_delivery,status
ORD-0555,CUS-017,PRD-008,FRA-01,MAD-01,2026-08-09 14:00:00,25,CRITICAL,2026-08-10 14:00:00,IN_TRANSIT
ORD-0556,CUS-014,PRD-052,MAD-01,PAR-01,2026-08-01 19:00:00,50,STANDARD,2026-08-04 19:00:00,IN_TRANSIT
ORD-0557,CUS-002,PRD-008,FRA-01,MIL-01,2026-08-27 07:00:00,200,STANDARD,2026-08-30 07:00:00,IN_TRANSIT
ORD-0558,CUS-015,PRD-075,BRU-01,MAD-01,2026-08-19 23:00:00,10,STANDARD,2026-08-22 23:00:00,IN_TRANSIT
ORD-0559,CUS-024,PRD-056,MAD-01,PAR-01,2026-08-18 15:00:00,150,STANDARD,2026-08-21 15:00:00,IN_TRANSIT
ORD-0560,CUS-004,PRD-060,BRU-01,FRA-01,2026-08-15 06:00:00,200,STANDARD,2026-08-18 06:00:00,IN_TRANSIT
ORD-0561,CUS-020,PRD-026,BRU-01,MIL-01,2026-08-14 13:00:00,10,STANDARD,2026-08-17 13:00:00,IN_TRANSIT
ORD-0562,CUS-029,PRD-067,MIL-01,MAD-01,2026-08-18 06:00:00,25,CRITICAL,2026-08-19 06:00:00,IN_TRANSIT
ORD-0563,CUS-008,PRD-029,PAR-01,FRA-01,2026-08-16 04:00:00,75,STANDARD,2026-08-19 04:00:00,IN_TRANSIT
ORD-0564,CUS-017,PRD-023,BRU-01,MIL-01,2026-08-09 20:00:00,100,CRITICAL,2026-08-10 20:00:00,IN_TRANSIT
ORD-0565,CUS-028,PRD-009,MIL-01,FRA-01,2026-08-01 00:00:00,200,PREMIUM,2026-08-03 00:00:00,IN_TRANSIT
ORD-0566,CUS-005,PRD-074,PAR-01,MAD-01,2026-08-01 22:00:00,75,STANDARD,2026-08-04 22:00:00,IN_TRANSIT
ORD-0567,CUS-005,PRD-032,PAR-01,BRU-01,2026-08-21 12:00:00,150,STANDARD,2026-08-24 12:00:00,IN_TRANSIT
ORD-0568,CUS-025,PRD-041,PAR-01,MAD-01,2026-08-10 14:00:00,50,STANDARD,2026-08-13 14:00:00,IN_TRANSIT
ORD-0569,CUS-022,PRD-049,BRU-01,FRA-01,2026-08-06 08:00:00,50,STANDARD,2026-08-09 08:00:00,IN_TRANSIT
ORD-0570,CUS-012,PRD-002,BRU-01,PAR-01,2026-08-12 01:00:00,100,STANDARD,2026-08-15 01:00:00,IN_TRANSIT
ORD-0571,CUS-004,PRD-064,MIL-01,BRU-01,2026-08-10 17:00:00,150,STANDARD,2026-08-13 17:00:00,IN_TRANSIT
ORD-0572,CUS-019,PRD-004,MIL-01,MAD-01,2026-08-28 04:00:00,150,PREMIUM,2026-08-30 04:00:00,IN_TRANSIT
ORD-0573,CUS-024,PRD-001,MAD-01,BRU-01,2026-08-12 20:00:00,50,STANDARD,2026-08-15 20:00:00,IN_TRANSIT
ORD-0574,CUS-005,PRD-017,BRU-01,MIL-01,2026-08-22 10:00:00,150,STANDARD,2026-08-25 10:00:00,IN_TRANSIT
ORD-0575,CUS-012,PRD-035,PAR-01,FRA-01,2026-08-07 15:00:00,200,STANDARD,2026-08-10 15:00:00,IN_TRANSIT
ORD-0576,CUS-005,PRD-021,BRU-01,PAR-01,2026-08-18 02:00:00,200,STANDARD,2026-08-21 02:00:00,IN_TRANSIT
ORD-0577,CUS-002,PRD-030,MAD-01,PAR-01,2026-08-10 18:00:00,25,STANDARD,2026-08-13 18:00:00,IN_TRANSIT
ORD-0578,CUS-002,PRD-035,BRU-01,MIL-01,2026-08-09 10:00:00,10,STANDARD,2026-08-12 10:00:00,IN_TRANSIT
ORD-0579,CUS-011,PRD-039,FRA-01,PAR-01,2026-08-07 19:00:00,10,STANDARD,2026-08-10 19:00:00,IN_TRANSIT
ORD-0580,CUS-007,PRD-058,PAR-01,FRA-01,2026-08-26 12:00:00,150,STANDARD,2026-08-29 12:00:00,IN_TRANSIT
ORD-0581,CUS-016,PRD-020,PAR-01,BRU-01,2026-08-11 03:00:00,100,STANDARD,2026-08-14 03:00:00,IN_TRANSIT
ORD-0582,CUS-007,PRD-024,MIL-01,MAD-01,2026-08-11 06:00:00,25,STANDARD,2026-08-14 06:00:00,IN_TRANSIT
ORD-0583,CUS-026,PRD-060,PAR-01,BRU-01,2026-08-02 22:00:00,200,STANDARD,2026-08-05 22:00:00,IN_TRANSIT
ORD-0584,CUS-028,PRD-001,BRU-01,MAD-01,2026-08-17 14:00:00,75,PREMIUM,2026-08-19 14:00:00,IN_TRANSIT
ORD-0585,CUS-011,PRD-034,FRA-01,MAD-01,2026-08-02 07:00:00,10,STANDARD,2026-08-05 07:00:00,IN_TRANSIT
ORD-0586,CUS-027,PRD-021,FRA-01,BRU-01,2026-08-17 08:00:00,150,STANDARD,2026-08-20 08:00:00,IN_TRANSIT
ORD-0587,CUS-008,PRD-024,FRA-01,BRU-01,2026-08-10 19:00:00,150,STANDARD,2026-08-13 19:00:00,IN_TRANSIT
ORD-0588,CUS-030,PRD-054,BRU-01,MIL-01,2026-08-17 03:00:00,150,STANDARD,2026-08-20 03:00:00,IN_TRANSIT
ORD-0589,CUS-001,PRD-020,MIL-01,BRU-01,2026-08-10 06:00:00,50,CRITICAL,2026-08-11 06:00:00,IN_TRANSIT
ORD-0590,CUS-001,PRD-044,FRA-01,PAR-01,2026-08-19 18:00:00,25,CRITICAL,2026-08-20 18:00:00,IN_TRANSIT
ORD-0591,CUS-029,PRD-062,MIL-01,MAD-01,2026-08-29 20:00:00,10,CRITICAL,2026-08-30 20:00:00,IN_TRANSIT
ORD-0592,CUS-024,PRD-056,MIL-01,PAR-01,2026-08-11 02:00:00,25,STANDARD,2026-08-14 02:00:00,IN_TRANSIT
ORD-0593,CUS-001,PRD-009,PAR-01,BRU-01,2026-08-02 07:00:00,150,CRITICAL,2026-08-03 07:00:00,IN_TRANSIT
ORD-0594,CUS-004,PRD-024,PAR-01,FRA-01,2026-08-21 23:00:00,200,STANDARD,2026-08-24 23:00:00,IN_TRANSIT
ORD-0595,CUS-011,PRD-037,MAD-01,PAR-01,2026-08-30 15:00:00,100,STANDARD,2026-09-02 15:00:00,IN_TRANSIT
ORD-0596,CUS-010,PRD-063,PAR-01,FRA-01,2026-08-28 12:00:00,50,STANDARD,2026-08-31 12:00:00,IN_TRANSIT
ORD-0597,CUS-017,PRD-069,PAR-01,MAD-01,2026-08-29 14:00:00,200,CRITICAL,2026-08-30 14:00:00,IN_TRANSIT
ORD-0598,CUS-009,PRD-059,MAD-01,MIL-01,2026-08-14 15:00:00,25,PREMIUM,2026-08-16 15:00:00,IN_TRANSIT
ORD-0599,CUS-004,PRD-006,MIL-01,PAR-01,2026-08-15 04:00:00,100,STANDARD,2026-08-18 04:00:00,IN_TRANSIT
ORD-0600,CUS-012,PRD-003,MAD-01,BRU-01,2026-08-08 13:00:00,150,STANDARD,2026-08-11 13:00:00,IN_TRANSIT
ORD-0601,CUS-019,PRD-060,PAR-01,MIL-01,2026-08-23 09:00:00,75,PREMIUM,2026-08-25 09:00:00,IN_TRANSIT
ORD-0602,CUS-018,PRD-014,BRU-01,MAD-01,2026-08-12 03:00:00,100,PREMIUM,2026-08-14 03:00:00,IN_TRANSIT
ORD-0603,CUS-021,PRD-002,FRA-01,PAR-01,2026-08-16 21:00:00,10,STANDARD,2026-08-19 21:00:00,IN_TRANSIT
ORD-0604,CUS-007,PRD-064,MAD-01,FRA-01,2026-08-12 03:00:00,75,STANDARD,2026-08-15 03:00:00,IN_TRANSIT
ORD-0605,CUS-013,PRD-071,MIL-01,BRU-01,2026-08-09 15:00:00,50,STANDARD,2026-08-12 15:00:00,IN_TRANSIT
ORD-0606,CUS-017,PRD-065,BRU-01,MAD-01,2026-08-04 02:00:00,150,CRITICAL,2026-08-05 02:00:00,IN_TRANSIT
ORD-0607,CUS-019,PRD-025,BRU-01,MIL-01,2026-08-05 17:00:00,50,PREMIUM,2026-08-07 17:00:00,IN_TRANSIT
ORD-0608,CUS-009,PRD-048,MIL-01,BRU-01,2026-08-04 23:00:00,75,PREMIUM,2026-08-06 23:00:00,IN_TRANSIT
ORD-0609,CUS-019,PRD-022,PAR-01,FRA-01,2026-08-14 12:00:00,75,PREMIUM,2026-08-16 12:00:00,IN_TRANSIT
ORD-0610,CUS-030,PRD-036,MIL-01,FRA-01,2026-08-26 07:00:00,10,STANDARD,2026-08-29 07:00:00,IN_TRANSIT
ORD-0611,CUS-002,PRD-058,BRU-01,PAR-01,2026-08-01 06:00:00,25,STANDARD,2026-08-04 06:00:00,IN_TRANSIT
ORD-0612,CUS-012,PRD-051,FRA-01,MAD-01,2026-08-24 04:00:00,100,STANDARD,2026-08-27 04:00:00,IN_TRANSIT
ORD-0613,CUS-011,PRD-043,MIL-01,PAR-01,2026-08-26 04:00:00,200,STANDARD,2026-08-29 04:00:00,IN_TRANSIT
ORD-0614,CUS-029,PRD-020,PAR-01,FRA-01,2026-08-25 21:00:00,75,CRITICAL,2026-08-26 21:00:00,IN_TRANSIT
ORD-0615,CUS-021,PRD-048,MAD-01,MIL-01,2026-08-15 05:00:00,10,STANDARD,2026-08-18 05:00:00,IN_TRANSIT
ORD-0616,CUS-029,PRD-033,BRU-01,PAR-01,2026-08-15 05:00:00,100,CRITICAL,2026-08-16 05:00:00,IN_TRANSIT
ORD-0617,CUS-025,PRD-060,FRA-01,PAR-01,2026-08-10 00:00:00,100,STANDARD,2026-08-13 00:00:00,IN_TRANSIT
ORD-0618,CUS-016,PRD-052,PAR-01,BRU-01,2026-08-27 18:00:00,10,STANDARD,2026-08-30 18:00:00,IN_TRANSIT
ORD-0619,CUS-010,PRD-073,FRA-01,PAR-01,2026-08-04 03:00:00,50,STANDARD,2026-08-07 03:00:00,IN_TRANSIT
ORD-0620,CUS-002,PRD-047,FRA-01,PAR-01,2026-08-03 08:00:00,10,STANDARD,2026-08-06 08:00:00,IN_TRANSIT
ORD-0621,CUS-011,PRD-026,MIL-01,MAD-01,2026-08-06 09:00:00,50,STANDARD,2026-08-09 09:00:00,IN_TRANSIT
ORD-0622,CUS-030,PRD-071,BRU-01,FRA-01,2026-08-08 07:00:00,10,STANDARD,2026-08-11 07:00:00,IN_TRANSIT
ORD-0623,CUS-019,PRD-059,FRA-01,BRU-01,2026-08-11 06:00:00,25,PREMIUM,2026-08-13 06:00:00,IN_TRANSIT
ORD-0624,CUS-022,PRD-012,MAD-01,FRA-01,2026-08-13 13:00:00,25,STANDARD,2026-08-16 13:00:00,IN_TRANSIT
ORD-0625,CUS-002,PRD-046,MAD-01,MIL-01,2026-08-01 23:00:00,200,STANDARD,2026-08-04 23:00:00,IN_TRANSIT
ORD-0626,CUS-016,PRD-065,MIL-01,PAR-01,2026-08-23 14:00:00,10,STANDARD,2026-08-26 14:00:00,IN_TRANSIT
ORD-0627,CUS-002,PRD-043,PAR-01,BRU-01,2026-08-14 19:00:00,100,STANDARD,2026-08-17 19:00:00,IN_TRANSIT
ORD-0628,CUS-025,PRD-059,FRA-01,PAR-01,2026-08-06 23:00:00,150,STANDARD,2026-08-09 23:00:00,IN_TRANSIT
ORD-0629,CUS-007,PRD-063,MAD-01,MIL-01,2026-08-04 02:00:00,150,STANDARD,2026-08-07 02:00:00,IN_TRANSIT
ORD-0630,CUS-021,PRD-011,MIL-01,FRA-01,2026-08-05 07:00:00,200,STANDARD,2026-08-08 07:00:00,IN_TRANSIT
ORD-0631,CUS-019,PRD-061,FRA-01,PAR-01,2026-08-07 07:00:00,50,PREMIUM,2026-08-09 07:00:00,IN_TRANSIT
ORD-0632,CUS-024,PRD-055,PAR-01,FRA-01,2026-08-15 01:00:00,200,STANDARD,2026-08-18 01:00:00,IN_TRANSIT
ORD-0633,CUS-013,PRD-004,PAR-01,MIL-01,2026-08-28 11:00:00,150,STANDARD,2026-08-31 11:00:00,IN_TRANSIT
ORD-0634,CUS-013,PRD-029,MAD-01,PAR-01,2026-08-25 00:00:00,200,STANDARD,2026-08-28 00:00:00,IN_TRANSIT
ORD-0635,CUS-024,PRD-072,BRU-01,FRA-01,2026-08-16 22:00:00,75,STANDARD,2026-08-19 22:00:00,IN_TRANSIT
ORD-0636,CUS-014,PRD-059,BRU-01,MAD-01,2026-08-29 16:00:00,50,STANDARD,2026-09-01 16:00:00,IN_TRANSIT
ORD-0637,CUS-016,PRD-049,MAD-01,BRU-01,2026-08-24 20:00:00,100,STANDARD,2026-08-27 20:00:00,IN_TRANSIT
ORD-0638,CUS-021,PRD-035,FRA-01,PAR-01,2026-08-20 15:00:00,50,STANDARD,2026-08-23 15:00:00,IN_TRANSIT
ORD-0639,CUS-028,PRD-070,BRU-01,PAR-01,2026-08-30 10:00:00,10,PREMIUM,2026-09-01 10:00:00,IN_TRANSIT
ORD-0640,CUS-001,PRD-025,MIL-01,MAD-01,2026-08-01 22:00:00,100,CRITICAL,2026-08-02 22:00:00,IN_TRANSIT
ORD-0641,CUS-010,PRD-008,FRA-01,BRU-01,2026-08-21 00:00:00,50,STANDARD,2026-08-24 00:00:00,IN_TRANSIT
ORD-0642,CUS-029,PRD-011,FRA-01,BRU-01,2026-08-25 00:00:00,100,CRITICAL,2026-08-26 00:00:00,IN_TRANSIT
ORD-0643,CUS-004,PRD-030,BRU-01,MAD-01,2026-08-25 01:00:00,200,STANDARD,2026-08-28 01:00:00,IN_TRANSIT
ORD-0644,CUS-019,PRD-040,MIL-01,BRU-01,2026-08-24 04:00:00,50,PREMIUM,2026-08-26 04:00:00,IN_TRANSIT
ORD-0645,CUS-029,PRD-046,BRU-01,FRA-01,2026-08-30 01:00:00,75,CRITICAL,2026-08-31 01:00:00,IN_TRANSIT
ORD-0646,CUS-019,PRD-066,BRU-01,FRA-01,2026-08-09 17:00:00,100,PREMIUM,2026-08-11 17:00:00,IN_TRANSIT
ORD-0647,CUS-005,PRD-055,BRU-01,MIL-01,2026-08-12 02:00:00,50,STANDARD,2026-08-15 02:00:00,IN_TRANSIT
ORD-0648,CUS-003,PRD-072,MAD-01,BRU-01,2026-08-03 02:00:00,50,STANDARD,2026-08-06 02:00:00,IN_TRANSIT
ORD-0649,CUS-008,PRD-060,FRA-01,PAR-01,2026-08-10 04:00:00,25,STANDARD,2026-08-13 04:00:00,IN_TRANSIT
ORD-0650,CUS-024,PRD-067,FRA-01,MIL-01,2026-08-30 01:00:00,50,STANDARD,2026-09-02 01:00:00,IN_TRANSIT
ORD-0651,CUS-010,PRD-048,MAD-01,PAR-01,2026-08-24 09:00:00,75,STANDARD,2026-08-27 09:00:00,IN_TRANSIT
ORD-0652,CUS-029,PRD-023,MIL-01,MAD-01,2026-08-16 23:00:00,25,CRITICAL,2026-08-17 23:00:00,IN_TRANSIT
ORD-0653,CUS-020,PRD-007,FRA-01,MAD-01,2026-08-30 02:00:00,200,STANDARD,2026-09-02 02:00:00,IN_TRANSIT
ORD-0654,CUS-023,PRD-023,PAR-01,MIL-01,2026-08-04 03:00:00,100,PREMIUM,2026-08-06 03:00:00,IN_TRANSIT
ORD-0655,CUS-015,PRD-027,MAD-01,PAR-01,2026-08-20 16:00:00,200,STANDARD,2026-08-23 16:00:00,IN_TRANSIT
ORD-0656,CUS-008,PRD-027,MAD-01,BRU-01,2026-08-04 02:00:00,200,STANDARD,2026-08-07 02:00:00,IN_TRANSIT
ORD-0657,CUS-013,PRD-024,MAD-01,FRA-01,2026-08-30 08:00:00,10,STANDARD,2026-09-02 08:00:00,IN_TRANSIT
ORD-0658,CUS-006,PRD-017,MIL-01,PAR-01,2026-08-29 01:00:00,100,PREMIUM,2026-08-31 01:00:00,IN_TRANSIT
ORD-0659,CUS-002,PRD-021,MAD-01,FRA-01,2026-08-03 11:00:00,10,STANDARD,2026-08-06 11:00:00,IN_TRANSIT
ORD-0660,CUS-006,PRD-005,BRU-01,MIL-01,2026-08-05 12:00:00,150,PREMIUM,2026-08-07 12:00:00,IN_TRANSIT
ORD-0661,CUS-011,PRD-039,BRU-01,FRA-01,2026-08-07 02:00:00,75,STANDARD,2026-08-10 02:00:00,IN_TRANSIT
ORD-0662,CUS-020,PRD-002,FRA-01,PAR-01,2026-08-18 00:00:00,150,STANDARD,2026-08-21 00:00:00,IN_TRANSIT
ORD-0663,CUS-029,PRD-043,MAD-01,BRU-01,2026-08-27 10:00:00,200,CRITICAL,2026-08-28 10:00:00,IN_TRANSIT
ORD-0664,CUS-012,PRD-053,MAD-01,BRU-01,2026-08-26 12:00:00,75,STANDARD,2026-08-29 12:00:00,IN_TRANSIT
ORD-0665,CUS-019,PRD-019,PAR-01,FRA-01,2026-08-21 03:00:00,25,PREMIUM,2026-08-23 03:00:00,IN_TRANSIT
ORD-0666,CUS-004,PRD-045,FRA-01,MAD-01,2026-08-05 11:00:00,75,STANDARD,2026-08-08 11:00:00,IN_TRANSIT
ORD-0667,CUS-001,PRD-070,BRU-01,MIL-01,2026-08-08 05:00:00,200,CRITICAL,2026-08-09 05:00:00,IN_TRANSIT
ORD-0668,CUS-014,PRD-072,PAR-01,MAD-01,2026-08-24 18:00:00,150,STANDARD,2026-08-27 18:00:00,IN_TRANSIT
ORD-0669,CUS-017,PRD-075,MAD-01,PAR-01,2026-08-28 22:00:00,100,CRITICAL,2026-08-29 22:00:00,IN_TRANSIT
ORD-0670,CUS-028,PRD-050,MAD-01,MIL-01,2026-08-18 09:00:00,50,PREMIUM,2026-08-20 09:00:00,IN_TRANSIT
ORD-0671,CUS-018,PRD-060,PAR-01,BRU-01,2026-08-12 16:00:00,150,PREMIUM,2026-08-14 16:00:00,IN_TRANSIT
ORD-0672,CUS-002,PRD-035,FRA-01,BRU-01,2026-08-08 08:00:00,75,STANDARD,2026-08-11 08:00:00,IN_TRANSIT
ORD-0673,CUS-003,PRD-025,MIL-01,MAD-01,2026-08-22 21:00:00,100,STANDARD,2026-08-25 21:00:00,IN_TRANSIT
ORD-0674,CUS-028,PRD-036,MAD-01,BRU-01,2026-08-29 01:00:00,50,PREMIUM,2026-08-31 01:00:00,IN_TRANSIT
ORD-0675,CUS-022,PRD-047,PAR-01,FRA-01,2026-08-04 20:00:00,10,STANDARD,2026-08-07 20:00:00,IN_TRANSIT
ORD-0676,CUS-019,PRD-019,MAD-01,MIL-01,2026-08-07 15:00:00,150,PREMIUM,2026-08-09 15:00:00,IN_TRANSIT
ORD-0677,CUS-025,PRD-044,PAR-01,FRA-01,2026-08-22 04:00:00,50,STANDARD,2026-08-25 04:00:00,IN_TRANSIT
ORD-0678,CUS-013,PRD-074,MIL-01,MAD-01,2026-08-02 23:00:00,10,STANDARD,2026-08-05 23:00:00,IN_TRANSIT
ORD-0679,CUS-012,PRD-066,MAD-01,FRA-01,2026-08-16 04:00:00,75,STANDARD,2026-08-19 04:00:00,IN_TRANSIT
ORD-0680,CUS-022,PRD-020,FRA-01,MIL-01,2026-08-18 09:00:00,25,STANDARD,2026-08-21 09:00:00,IN_TRANSIT
ORD-0681,CUS-009,PRD-026,MIL-01,FRA-01,2026-08-04 09:00:00,50,PREMIUM,2026-08-06 09:00:00,IN_TRANSIT
ORD-0682,CUS-011,PRD-015,MIL-01,FRA-01,2026-08-05 02:00:00,10,STANDARD,2026-08-08 02:00:00,IN_TRANSIT
ORD-0683,CUS-025,PRD-027,FRA-01,BRU-01,2026-08-29 19:00:00,75,STANDARD,2026-09-01 19:00:00,IN_TRANSIT
ORD-0684,CUS-009,PRD-010,MAD-01,PAR-01,2026-08-14 10:00:00,10,PREMIUM,2026-08-16 10:00:00,IN_TRANSIT
ORD-0685,CUS-024,PRD-027,FRA-01,PAR-01,2026-08-15 18:00:00,50,STANDARD,2026-08-18 18:00:00,IN_TRANSIT
ORD-0686,CUS-016,PRD-036,PAR-01,BRU-01,2026-08-16 08:00:00,200,STANDARD,2026-08-19 08:00:00,IN_TRANSIT
ORD-0687,CUS-010,PRD-012,PAR-01,FRA-01,2026-08-07 17:00:00,150,STANDARD,2026-08-10 17:00:00,IN_TRANSIT
ORD-0688,CUS-008,PRD-055,FRA-01,MAD-01,2026-08-08 08:00:00,10,STANDARD,2026-08-11 08:00:00,IN_TRANSIT
ORD-0689,CUS-017,PRD-037,FRA-01,MIL-01,2026-08-30 17:00:00,200,CRITICAL,2026-08-31 17:00:00,IN_TRANSIT
ORD-0690,CUS-013,PRD-040,MAD-01,FRA-01,2026-08-11 19:00:00,75,STANDARD,2026-08-14 19:00:00,IN_TRANSIT
ORD-0691,CUS-003,PRD-062,PAR-01,FRA-01,2026-08-11 22:00:00,10,STANDARD,2026-08-14 22:00:00,IN_TRANSIT
ORD-0692,CUS-025,PRD-011,BRU-01,MIL-01,2026-08-12 01:00:00,200,STANDARD,2026-08-15 01:00:00,IN_TRANSIT
ORD-0693,CUS-029,PRD-004,FRA-01,MAD-01,2026-08-20 19:00:00,10,CRITICAL,2026-08-21 19:00:00,IN_TRANSIT
ORD-0694,CUS-024,PRD-026,BRU-01,MIL-01,2026-08-17 08:00:00,50,STANDARD,2026-08-20 08:00:00,IN_TRANSIT
ORD-0695,CUS-024,PRD-024,FRA-01,MAD-01,2026-08-12 15:00:00,10,STANDARD,2026-08-15 15:00:00,IN_TRANSIT
ORD-0696,CUS-011,PRD-029,BRU-01,MAD-01,2026-08-23 20:00:00,150,STANDARD,2026-08-26 20:00:00,IN_TRANSIT
ORD-0697,CUS-027,PRD-026,MAD-01,PAR-01,2026-08-09 11:00:00,10,STANDARD,2026-08-12 11:00:00,IN_TRANSIT
ORD-0698,CUS-020,PRD-040,PAR-01,MAD-01,2026-08-29 02:00:00,25,STANDARD,2026-09-01 02:00:00,IN_TRANSIT
ORD-0699,CUS-016,PRD-011,MIL-01,FRA-01,2026-08-03 01:00:00,200,STANDARD,2026-08-06 01:00:00,IN_TRANSIT
ORD-0700,CUS-014,PRD-049,MAD-01,FRA-01,2026-08-22 05:00:00,50,STANDARD,2026-08-25 05:00:00,IN_TRANSIT
ORD-0701,CUS-028,PRD-040,MIL-01,BRU-01,2026-08-30 16:00:00,10,PREMIUM,2026-09-01 16:00:00,IN_TRANSIT
ORD-0702,CUS-009,PRD-036,PAR-01,MAD-01,2026-08-09 15:00:00,50,PREMIUM,2026-08-11 15:00:00,IN_TRANSIT
ORD-0703,CUS-012,PRD-022,MIL-01,PAR-01,2026-08-16 09:00:00,50,STANDARD,2026-08-19 09:00:00,IN_TRANSIT
ORD-0704,CUS-010,PRD-018,PAR-01,MAD-01,2026-08-06 23:00:00,10,STANDARD,2026-08-09 23:00:00,IN_TRANSIT
ORD-0705,CUS-016,PRD-037,MIL-01,MAD-01,2026-08-04 19:00:00,100,STANDARD,2026-08-07 19:00:00,IN_TRANSIT
ORD-0706,CUS-016,PRD-038,FRA-01,MAD-01,2026-08-04 19:00:00,200,STANDARD,2026-08-07 19:00:00,IN_TRANSIT
ORD-0707,CUS-022,PRD-016,MIL-01,MAD-01,2026-08-11 20:00:00,200,STANDARD,2026-08-14 20:00:00,IN_TRANSIT
ORD-0708,CUS-013,PRD-037,MIL-01,PAR-01,2026-08-28 16:00:00,150,STANDARD,2026-08-31 16:00:00,IN_TRANSIT
ORD-0709,CUS-022,PRD-004,BRU-01,MIL-01,2026-08-12 15:00:00,75,STANDARD,2026-08-15 15:00:00,IN_TRANSIT
ORD-0710,CUS-005,PRD-010,MAD-01,MIL-01,2026-08-07 11:00:00,200,STANDARD,2026-08-10 11:00:00,IN_TRANSIT
ORD-0711,CUS-029,PRD-062,FRA-01,MIL-01,2026-08-23 22:00:00,75,CRITICAL,2026-08-24 22:00:00,IN_TRANSIT
ORD-0712,CUS-018,PRD-019,FRA-01,BRU-01,2026-08-26 21:00:00,50,PREMIUM,2026-08-28 21:00:00,IN_TRANSIT
ORD-0713,CUS-028,PRD-072,BRU-01,FRA-01,2026-08-06 20:00:00,50,PREMIUM,2026-08-08 20:00:00,IN_TRANSIT
ORD-0714,CUS-012,PRD-070,PAR-01,BRU-01,2026-08-22 17:00:00,10,STANDARD,2026-08-25 17:00:00,IN_TRANSIT
ORD-0715,CUS-019,PRD-046,FRA-01,MAD-01,2026-08-22 17:00:00,75,PREMIUM,2026-08-24 17:00:00,IN_TRANSIT
ORD-0716,CUS-010,PRD-004,PAR-01,MAD-01,2026-08-26 01:00:00,100,STANDARD,2026-08-29 01:00:00,IN_TRANSIT
ORD-0717,CUS-012,PRD-003,PAR-01,BRU-01,2026-08-10 10:00:00,25,STANDARD,2026-08-13 10:00:00,IN_TRANSIT
ORD-0718,CUS-027,PRD-065,MAD-01,PAR-01,2026-08-09 11:00:00,200,STANDARD,2026-08-12 11:00:00,IN_TRANSIT
ORD-0719,CUS-017,PRD-043,MAD-01,PAR-01,2026-08-12 12:00:00,75,CRITICAL,2026-08-13 12:00:00,IN_TRANSIT
ORD-0720,CUS-016,PRD-030,MIL-01,MAD-01,2026-08-27 03:00:00,200,STANDARD,2026-08-30 03:00:00,IN_TRANSIT
ORD-0721,CUS-002,PRD-067,PAR-01,BRU-01,2026-08-17 21:00:00,10,STANDARD,2026-08-20 21:00:00,IN_TRANSIT
ORD-0722,CUS-028,PRD-054,BRU-01,PAR-01,2026-08-28 23:00:00,10,PREMIUM,2026-08-30 23:00:00,IN_TRANSIT
ORD-0723,CUS-026,PRD-036,PAR-01,BRU-01,2026-08-05 10:00:00,75,STANDARD,2026-08-08 10:00:00,IN_TRANSIT
ORD-0724,CUS-010,PRD-031,BRU-01,MAD-01,2026-08-08 19:00:00,75,STANDARD,2026-08-11 19:00:00,IN_TRANSIT
ORD-0725,CUS-015,PRD-061,MIL-01,FRA-01,2026-08-24 21:00:00,25,STANDARD,2026-08-27 21:00:00,IN_TRANSIT
ORD-0726,CUS-004,PRD-003,FRA-01,MAD-01,2026-08-26 21:00:00,100,STANDARD,2026-08-29 21:00:00,IN_TRANSIT
ORD-0727,CUS-009,PRD-026,MIL-01,MAD-01,2026-08-19 17:00:00,200,PREMIUM,2026-08-21 17:00:00,IN_TRANSIT
ORD-0728,CUS-021,PRD-052,PAR-01,FRA-01,2026-08-04 08:00:00,10,STANDARD,2026-08-07 08:00:00,IN_TRANSIT
ORD-0729,CUS-016,PRD-010,FRA-01,PAR-01,2026-08-13 05:00:00,75,STANDARD,2026-08-16 05:00:00,IN_TRANSIT
ORD-0730,CUS-008,PRD-052,MIL-01,MAD-01,2026-08-26 11:00:00,50,STANDARD,2026-08-29 11:00:00,IN_TRANSIT
ORD-0731,CUS-029,PRD-016,BRU-01,MAD-01,2026-08-04 17:00:00,75,CRITICAL,2026-08-05 17:00:00,IN_TRANSIT
ORD-0732,CUS-007,PRD-016,FRA-01,PAR-01,2026-08-19 11:00:00,50,STANDARD,2026-08-22 11:00:00,IN_TRANSIT
ORD-0733,CUS-009,PRD-022,PAR-01,MIL-01,2026-08-06 05:00:00,100,PREMIUM,2026-08-08 05:00:00,IN_TRANSIT
ORD-0734,CUS-013,PRD-041,PAR-01,FRA-01,2026-08-25 05:00:00,25,STANDARD,2026-08-28 05:00:00,IN_TRANSIT
ORD-0735,CUS-029,PRD-060,MIL-01,FRA-01,2026-08-28 01:00:00,25,CRITICAL,2026-08-29 01:00:00,IN_TRANSIT
ORD-0736,CUS-018,PRD-067,MIL-01,MAD-01,2026-08-23 21:00:00,25,PREMIUM,2026-08-25 21:00:00,IN_TRANSIT
ORD-0737,CUS-030,PRD-069,MAD-01,PAR-01,2026-08-18 15:00:00,75,STANDARD,2026-08-21 15:00:00,IN_TRANSIT
ORD-0738,CUS-017,PRD-068,FRA-01,MIL-01,2026-08-01 22:00:00,75,CRITICAL,2026-08-02 22:00:00,IN_TRANSIT
ORD-0739,CUS-006,PRD-045,MAD-01,BRU-01,2026-08-09 07:00:00,200,PREMIUM,2026-08-11 07:00:00,IN_TRANSIT
